1,img/Sheer_Woven_Blouse/img_00000040,2
1,img/Sheer_Woven_Blouse/img_00000041,0
1,img/Sheer_Woven_Blouse/img_00000044,3
1,img/Sheer_Woven_Blouse/img_00000045,2
1,img/Sheer_Woven_Blouse/img_00000046,3
1,img/Sheer_Woven_Blouse/img_00000047,0
1,img/Sheer_Woven_Blouse/img_00000048,1
1,img/Sheer_Woven_Blouse/img_00000051,3
1,img/Sheer_Woven_Blouse/img_00000054,0
1,img/Sheer_Woven_Blouse/img_00000056,1
1,img/Sheer_Woven_Blouse/img_00000057,3
1,img/Sheer_Woven_Blouse/img_00000063,2
1,img/Sheer_Woven_Blouse/img_00000064,0
1,img/Sheer_Woven_Blouse/img_00000067,3
1,img/Sheer_Woven_Blouse/img_00000073,2
1,img/Sheer_Woven_Blouse/img_00000083,0
1,img/Sheer_Woven_Blouse/img_00000087,3
1,img/Sheer_Woven_Blouse/img_00000089,1
1,img/Sheer_Woven_Blouse/img_00000091,1
1,img/Sheer_Woven_Blouse/img_00000092,2
1,img/Sheer_Woven_Blouse/img_00000097,3
1,img/Sheer_Woven_Blouse/img_00000104,0
1,img/Sheer_Woven_Blouse/img_00000109,0
1,img/Sheer_Woven_Blouse/img_00000111,3
1,img/Sheer_Woven_Blouse/img_00000116,1
1,img/Sheer_Woven_Blouse/img_00000119,2
1,img/Sheer_Woven_Blouse/img_00000120,2
1,img/Sheer_Woven_Blouse/img_00000123,1
1,img/Sheer_Woven_Blouse/img_00000137,1
1,img/Sheer_Woven_Blouse/img_00000138,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000002,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000003,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000004,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000009,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000012,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000013,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000014,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000017,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000018,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000022,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000038,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000042,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000044,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000049,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000050,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000056,4
1,img/Shirred_Floral-Embroidered_Blouse/img_00000059,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000064,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000066,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000067,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000068,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000072,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000080,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000081,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000089,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000091,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000092,4
1,img/Shirred_Floral-Embroidered_Blouse/img_00000094,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000096,4
1,img/Shirred_Floral-Embroidered_Blouse/img_00000099,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000104,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000112,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000113,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000114,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000115,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000119,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000124,1
1,img/Shirred_Floral-Embroidered_Blouse/img_00000125,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000127,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000132,3
1,img/Shirred_Floral-Embroidered_Blouse/img_00000135,0
1,img/Shirred_Floral-Embroidered_Blouse/img_00000136,2
1,img/Shirred_Floral-Embroidered_Blouse/img_00000139,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000002,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000004,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000005,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000009,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000011,1
1,img/Shirred_Lace-Paneled_Blouse/img_00000012,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000015,1
1,img/Shirred_Lace-Paneled_Blouse/img_00000018,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000020,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000021,1
1,img/Shirred_Lace-Paneled_Blouse/img_00000023,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000025,1
1,img/Shirred_Lace-Paneled_Blouse/img_00000036,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000037,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000043,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000051,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000057,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000063,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000066,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000067,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000069,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000075,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000077,4
1,img/Shirred_Lace-Paneled_Blouse/img_00000082,2
1,img/Shirred_Lace-Paneled_Blouse/img_00000086,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000091,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000094,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000095,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000099,3
1,img/Shirred_Lace-Paneled_Blouse/img_00000101,1
1,img/Shirred_Lace-Paneled_Blouse/img_00000103,0
1,img/Shirred_Lace-Paneled_Blouse/img_00000105,3
1,img/Side-Slit_Collared_Blouse/img_00000004,2
1,img/Side-Slit_Collared_Blouse/img_00000005,3
1,img/Side-Slit_Collared_Blouse/img_00000007,1
1,img/Side-Slit_Collared_Blouse/img_00000011,3
1,img/Side-Slit_Collared_Blouse/img_00000012,1
1,img/Side-Slit_Collared_Blouse/img_00000016,2
1,img/Side-Slit_Collared_Blouse/img_00000022,1
1,img/Side-Slit_Collared_Blouse/img_00000023,1
1,img/Side-Slit_Collared_Blouse/img_00000033,3
1,img/Side-Slit_Collared_Blouse/img_00000035,5
1,img/Side-Slit_Collared_Blouse/img_00000042,1
1,img/Side-Slit_Collared_Blouse/img_00000043,3
1,img/Side-Slit_Collared_Blouse/img_00000045,0
1,img/Side-Slit_Collared_Blouse/img_00000047,2
1,img/Side-Slit_Collared_Blouse/img_00000056,2
1,img/Side-Slit_Collared_Blouse/img_00000057,2
1,img/Side-Slit_Collared_Blouse/img_00000060,0
1,img/Side-Slit_Collared_Blouse/img_00000065,1
1,img/Side-Slit_Collared_Blouse/img_00000068,3
1,img/Side-Slit_Collared_Blouse/img_00000079,1
1,img/Side-Slit_Collared_Blouse/img_00000080,2
1,img/Side-Slit_Collared_Blouse/img_00000088,3
1,img/Side-Slit_Collared_Blouse/img_00000090,1
1,img/Side-Slit_Collared_Blouse/img_00000091,3
1,img/Side-Slit_Collared_Blouse/img_00000092,3
1,img/Side-Slit_Collared_Blouse/img_00000093,3
1,img/Side-Slit_Collared_Blouse/img_00000096,2
1,img/Side-Slit_Collared_Blouse/img_00000097,0
1,img/Side-Slit_Collared_Blouse/img_00000104,2
1,img/Side-Slit_Striped_Blouse/img_00000004,4
1,img/Side-Slit_Striped_Blouse/img_00000007,1
1,img/Side-Slit_Striped_Blouse/img_00000016,1
1,img/Side-Slit_Striped_Blouse/img_00000017,3
1,img/Side-Slit_Striped_Blouse/img_00000021,0
1,img/Side-Slit_Striped_Blouse/img_00000024,3
1,img/Side-Slit_Striped_Blouse/img_00000027,5
1,img/Side-Slit_Striped_Blouse/img_00000028,0
1,img/Side-Slit_Striped_Blouse/img_00000029,2
1,img/Side-Slit_Striped_Blouse/img_00000032,3
1,img/Side-Slit_Striped_Blouse/img_00000037,0
1,img/Side-Slit_Striped_Blouse/img_00000041,0
1,img/Side-Slit_Striped_Blouse/img_00000042,3
1,img/Side-Slit_Striped_Blouse/img_00000046,2
1,img/Side-Slit_Striped_Blouse/img_00000050,0
1,img/Side-Slit_Striped_Blouse/img_00000053,2
1,img/Side-Slit_Striped_Blouse/img_00000059,4
1,img/Side-Slit_Striped_Blouse/img_00000063,0
1,img/Side-Slit_Striped_Blouse/img_00000067,2
1,img/Side-Slit_Striped_Blouse/img_00000070,3
1,img/Side-Slit_Striped_Blouse/img_00000089,3
1,img/Side-Slit_Striped_Blouse/img_00000103,0
1,img/Side-Slit_Striped_Blouse/img_00000105,2
1,img/Single-Button_Blazer/img_00000014,1
1,img/Single-Button_Blazer/img_00000019,1
1,img/Single-Button_Blazer/img_00000029,1
1,img/Single-Button_Blazer/img_00000039,0
1,img/Single-Button_Blazer/img_00000047,1
1,img/Single-Button_Blazer/img_00000053,0
1,img/Single-Button_Blazer/img_00000054,2
1,img/Single-Button_Blazer/img_00000060,3
1,img/Single-Button_Blazer/img_00000066,3
1,img/Single-Button_Blazer/img_00000072,0
1,img/Single-Button_Blazer/img_00000078,2
1,img/Single-Button_Blazer/img_00000082,0
1,img/Single-Button_Blazer/img_00000089,0
1,img/Single-Button_Blazer/img_00000090,0
1,img/Single-Button_Blazer/img_00000093,0
1,img/Single-Button_Blazer/img_00000096,1
1,img/Single-Button_Blazer/img_00000098,0
1,img/Single-Button_Blazer/img_00000100,2
1,img/Single-Button_Blazer/img_00000121,2
1,img/Single-Button_Blazer/img_00000128,1
1,img/Single-Button_Blazer/img_00000132,2
1,img/Single-Button_Blazer/img_00000134,0
1,img/Single-Button_Blazer/img_00000147,1
1,img/Single-Button_Blazer/img_00000151,2
1,img/Single-Button_Blazer/img_00000159,0
1,img/Single-Button_Blazer/img_00000169,0
1,img/Sleek_Draped_Blouse/img_00000001,3
1,img/Sleek_Draped_Blouse/img_00000004,1
1,img/Sleek_Draped_Blouse/img_00000006,3
1,img/Sleek_Draped_Blouse/img_00000010,3
1,img/Sleek_Draped_Blouse/img_00000012,1
1,img/Sleek_Draped_Blouse/img_00000013,3
1,img/Sleek_Draped_Blouse/img_00000016,0
1,img/Sleek_Draped_Blouse/img_00000018,0
1,img/Sleek_Draped_Blouse/img_00000021,0
1,img/Sleek_Draped_Blouse/img_00000023,0
1,img/Sleek_Draped_Blouse/img_00000024,0
1,img/Sleek_Draped_Blouse/img_00000029,3
1,img/Sleek_Draped_Blouse/img_00000031,3
1,img/Sleek_Draped_Blouse/img_00000035,2
1,img/Sleek_Draped_Blouse/img_00000036,2
1,img/Sleek_Draped_Blouse/img_00000038,2
1,img/Sleek_Draped_Blouse/img_00000040,0
1,img/Sleek_Draped_Blouse/img_00000047,0
1,img/Sleek_Draped_Blouse/img_00000049,2
1,img/Sleek_Draped_Blouse/img_00000054,2
1,img/Sleek_Draped_Blouse/img_00000057,2
1,img/Sleek_Draped_Blouse/img_00000059,3
1,img/Sleek_Draped_Blouse/img_00000060,2
1,img/Sleek_Draped_Blouse/img_00000069,0
1,img/Sleek_Draped_Blouse/img_00000072,3
1,img/Sleek_Draped_Blouse/img_00000073,0
1,img/Sleek_Draped_Blouse/img_00000076,1
1,img/Sleek_Draped_Blouse/img_00000078,3
1,img/Sleek_Draped_Blouse/img_00000084,3
1,img/Sleek_Draped_Blouse/img_00000091,3
1,img/Sleek_Draped_Blouse/img_00000094,4
1,img/Sleek_Draped_Blouse/img_00000099,0
1,img/Sleek_Draped_Blouse/img_00000109,3
1,img/Sleek_Draped_Blouse/img_00000115,1
1,img/Sleek_Draped_Blouse/img_00000118,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000002,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000005,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000006,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000007,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000010,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000014,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000018,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000025,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000029,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000030,4
1,img/Sleek_Woven_Pocket_Blouse/img_00000032,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000035,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000044,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000046,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000047,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000048,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000059,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000061,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000065,2
1,img/Sleek_Woven_Pocket_Blouse/img_00000066,2
1,img/Sleek_Woven_Pocket_Blouse/img_00000068,0
1,img/Sleek_Woven_Pocket_Blouse/img_00000073,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000074,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000075,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000076,2
1,img/Sleek_Woven_Pocket_Blouse/img_00000086,1
1,img/Sleek_Woven_Pocket_Blouse/img_00000090,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000091,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000092,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000098,3
1,img/Sleek_Woven_Pocket_Blouse/img_00000099,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000002,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000007,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000010,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000012,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000013,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000014,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000015,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000020,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000023,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000024,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000025,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000026,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000027,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000034,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000037,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000042,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000044,5
1,img/Sleeveless_Classic_Woven_Blouse/img_00000046,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000048,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000052,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000056,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000057,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000061,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000067,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000068,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000073,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000074,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000075,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000076,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000079,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000082,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000084,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000085,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000086,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000088,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000095,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000096,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000097,0
1,img/Sleeveless_Classic_Woven_Blouse/img_00000098,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000099,1
1,img/Sleeveless_Classic_Woven_Blouse/img_00000106,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000107,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000111,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000113,2
1,img/Sleeveless_Classic_Woven_Blouse/img_00000121,3
1,img/Sleeveless_Classic_Woven_Blouse/img_00000131,0
1,img/Sleeveless_Vented_Blouse/img_00000010,1
1,img/Sleeveless_Vented_Blouse/img_00000012,0
1,img/Sleeveless_Vented_Blouse/img_00000023,0
1,img/Sleeveless_Vented_Blouse/img_00000025,2
1,img/Sleeveless_Vented_Blouse/img_00000028,3
1,img/Sleeveless_Vented_Blouse/img_00000033,2
1,img/Sleeveless_Vented_Blouse/img_00000034,2
1,img/Sleeveless_Vented_Blouse/img_00000035,0
1,img/Sleeveless_Vented_Blouse/img_00000039,2
1,img/Sleeveless_Vented_Blouse/img_00000042,1
1,img/Sleeveless_Vented_Blouse/img_00000052,3
1,img/Sleeveless_Vented_Blouse/img_00000054,1
1,img/Sleeveless_Vented_Blouse/img_00000058,2
1,img/Sleeveless_Vented_Blouse/img_00000062,1
1,img/Sleeveless_Vented_Blouse/img_00000063,3
1,img/Sleeveless_Vented_Blouse/img_00000064,3
1,img/Sleeveless_Vented_Blouse/img_00000067,0
1,img/Sleeveless_Vented_Blouse/img_00000071,3
1,img/Sleeveless_Vented_Blouse/img_00000072,0
1,img/Sleeveless_Vented_Blouse/img_00000077,1
1,img/Sleeveless_Vented_Blouse/img_00000083,0
1,img/Sleeveless_Vented_Blouse/img_00000090,0
1,img/Sleeveless_Vented_Blouse/img_00000095,0
1,img/Sleeveless_Vented_Blouse/img_00000096,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000001,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000002,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000006,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000009,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000013,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000018,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000021,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000028,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000029,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000040,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000041,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000042,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000051,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000052,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000053,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000055,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000056,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000057,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000058,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000061,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000062,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000075,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000080,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000082,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000084,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000087,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000089,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000090,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000091,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000093,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000094,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000099,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000100,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000108,5
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000112,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000113,1
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000115,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000116,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000122,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000123,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000124,0
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000125,2
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000126,3
1,img/Slub_Knit_Buttoned-Back_Blouse/img_00000128,1
1,img/Boxy_Split-Neck_Blouse/img_00000002,3
1,img/Boxy_Split-Neck_Blouse/img_00000007,2
1,img/Boxy_Split-Neck_Blouse/img_00000010,1
1,img/Boxy_Split-Neck_Blouse/img_00000011,1
1,img/Boxy_Split-Neck_Blouse/img_00000012,1
1,img/Boxy_Split-Neck_Blouse/img_00000013,1
1,img/Boxy_Split-Neck_Blouse/img_00000034,3
1,img/Boxy_Split-Neck_Blouse/img_00000035,0
1,img/Boxy_Split-Neck_Blouse/img_00000036,2
1,img/Boxy_Split-Neck_Blouse/img_00000040,3
1,img/Boxy_Split-Neck_Blouse/img_00000044,0
1,img/Boxy_Split-Neck_Blouse/img_00000052,3
1,img/Boxy_Split-Neck_Blouse/img_00000054,0
1,img/Boxy_Split-Neck_Blouse/img_00000056,2
1,img/Boxy_Split-Neck_Blouse/img_00000060,2
1,img/Boxy_Split-Neck_Blouse/img_00000065,2
1,img/Boxy_Split-Neck_Blouse/img_00000072,0
1,img/Boxy_Split-Neck_Blouse/img_00000075,1
1,img/Boxy_Split-Neck_Blouse/img_00000087,0
1,img/Boxy_Split-Neck_Blouse/img_00000089,0
1,img/Boxy_Split-Neck_Blouse/img_00000090,3
1,img/Boxy_Split-Neck_Blouse/img_00000092,2
1,img/Boxy_Split-Neck_Blouse/img_00000095,2
1,img/Boxy_Split-Neck_Blouse/img_00000100,2
1,img/Boxy_Split-Neck_Blouse/img_00000103,1
1,img/Boxy_Split-Neck_Blouse/img_00000106,0
1,img/Boxy_Split-Neck_Blouse/img_00000110,5
1,img/Boxy_Split-Neck_Blouse/img_00000119,1
1,img/Boxy_Split-Neck_Blouse/img_00000126,2
1,img/Southwestern_Print_Blouse/img_00000001,2
1,img/Southwestern_Print_Blouse/img_00000002,3
1,img/Southwestern_Print_Blouse/img_00000003,0
1,img/Southwestern_Print_Blouse/img_00000009,1
1,img/Southwestern_Print_Blouse/img_00000012,1
1,img/Southwestern_Print_Blouse/img_00000013,3
1,img/Southwestern_Print_Blouse/img_00000015,2
1,img/Southwestern_Print_Blouse/img_00000018,3
1,img/Southwestern_Print_Blouse/img_00000024,0
1,img/Southwestern_Print_Blouse/img_00000028,3
1,img/Southwestern_Print_Blouse/img_00000029,4
1,img/Southwestern_Print_Blouse/img_00000034,3
1,img/Southwestern_Print_Blouse/img_00000039,1
1,img/Southwestern_Print_Blouse/img_00000042,2
1,img/Southwestern_Print_Blouse/img_00000044,0
1,img/Southwestern_Print_Blouse/img_00000056,1
1,img/Southwestern_Print_Blouse/img_00000063,1
1,img/Southwestern_Print_Blouse/img_00000066,0
1,img/Southwestern_Print_Blouse/img_00000067,0
1,img/Southwestern_Print_Blouse/img_00000068,2
1,img/Southwestern_Print_Blouse/img_00000070,1
1,img/Southwestern_Print_Blouse/img_00000085,1
1,img/Southwestern_Print_Blouse/img_00000094,2
1,img/Southwestern_Print_Blouse/img_00000096,1
1,img/Speckled_Slub_Knit_Blouse/img_00000006,2
1,img/Speckled_Slub_Knit_Blouse/img_00000012,1
1,img/Speckled_Slub_Knit_Blouse/img_00000021,0
1,img/Speckled_Slub_Knit_Blouse/img_00000029,3
1,img/Speckled_Slub_Knit_Blouse/img_00000036,0
1,img/Speckled_Slub_Knit_Blouse/img_00000037,3
1,img/Speckled_Slub_Knit_Blouse/img_00000038,0
1,img/Speckled_Slub_Knit_Blouse/img_00000043,0
1,img/Speckled_Slub_Knit_Blouse/img_00000046,2
1,img/Speckled_Slub_Knit_Blouse/img_00000050,0
1,img/Speckled_Slub_Knit_Blouse/img_00000062,0
1,img/Speckled_Slub_Knit_Blouse/img_00000066,2
1,img/Speckled_Slub_Knit_Blouse/img_00000067,2
1,img/Speckled_Slub_Knit_Blouse/img_00000070,3
1,img/Speckled_Slub_Knit_Blouse/img_00000076,2
1,img/Speckled_Slub_Knit_Blouse/img_00000079,2
